Row ID,Order Date,State,Category,Sub-Category,Product Name,Sales
277,13/10/2018,Pennsylvania,Office Supplies,Paper,"Post-it “Important Message” Note Pad, Neon Colors, 50 Sheets/Pad",11.648
278,13/10/2018,Pennsylvania,Office Supplies,Paper,"Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages",18.176
279,13/10/2018,Pennsylvania,Office Supplies,Storage,Eldon Simplefile Box Office,59.712
280,13/10/2018,Pennsylvania,Office Supplies,Labels,Avery 489,24.84
281,26/09/2016,Texas,Office Supplies,Binders,Round Ring Binders,2.08
282,26/09/2016,Texas,Technology,Phones,Bose SoundLink Bluetooth Speaker,1114.4
283,02/11/2016,California,Furniture,Tables,"Bevis Round Bullnose 29"" High Table Top",1038.84
284,26/09/2016,Oregon,Office Supplies,Paper,Easy-staple paper,141.76
285,26/09/2016,Oregon,Technology,Accessories,Microsoft Arc Touch Mouse,239.8
286,26/09/2016,Oregon,Office Supplies,Paper,Xerox 216,31.104
287,18/12/2017,Florida,Office Supplies,Binders,GBC VeloBinder Electric Binding Machine,254.058
288,18/12/2017,Florida,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",194.528
289,18/12/2017,Florida,Office Supplies,Supplies,Premier Automatic Letter Opener,961.48
290,20/11/2017,Ohio,Office Supplies,Fasteners,Advantus SlideClip Paper Clips,19.096
291,20/11/2017,Ohio,Office Supplies,Labels,Avery 512,18.496
292,20/11/2017,Ohio,Technology,Accessories,Logitech Wireless Gaming Headset G930,255.984
293,20/11/2017,Ohio,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",86.97
294,26/12/2015,Colorado,Furniture,Furnishings,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",300.416
295,26/12/2015,Colorado,Furniture,Chairs,Global Deluxe Office Fabric Chairs,230.352
296,26/12/2015,Colorado,Furniture,Furnishings,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,218.352
297,26/12/2015,Colorado,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers,78.6
298,26/12/2015,Colorado,Office Supplies,Fasteners,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",27.552
299,28/10/2017,New Jersey,Office Supplies,Paper,Xerox 223,32.4
300,28/10/2017,New Jersey,Office Supplies,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",1082.48
301,28/10/2017,New Jersey,Office Supplies,Paper,Xerox 1939,56.91
302,28/10/2017,New Jersey,Furniture,Furnishings,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",77.6
303,28/10/2017,New Jersey,Office Supplies,Binders,Avery Premier Heavy-Duty Binder with Round Locking Rings,14.28
304,19/11/2018,Illinois,Furniture,Tables,BPI Conference Tables,219.075
305,04/05/2016,New York,Furniture,Furnishings,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,26.8
306,30/12/2015,Michigan,Office Supplies,Art,Newell 350,9.84
307,01/06/2015,New Jersey,Office Supplies,Binders,"GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack",45.48
308,01/06/2015,New Jersey,Office Supplies,Art,Boston Heavy-Duty Trimline Electric Pencil Sharpeners,289.2
309,15/04/2018,Virginia,Office Supplies,Art,Faber Castell Col-Erase Pencils,4.89
310,12/09/2017,Colorado,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,15.136
311,12/09/2017,Colorado,Furniture,Chairs,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,466.768
312,12/09/2017,Colorado,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",15.232
313,12/09/2017,Colorado,Office Supplies,Labels,Avery 509,6.264
314,27/09/2015,New Jersey,Furniture,Furnishings,"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",87.54
315,09/08/2015,Florida,Technology,Phones,AT&T 1070 Corded Phone,178.384
316,09/08/2015,Florida,Office Supplies,Paper,Xerox 21,15.552
317,28/12/2015,Pennsylvania,Office Supplies,Art,"Boston School Pro Electric Pencil Sharpener, 1670",99.136
318,04/11/2015,New York,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,135.882
319,04/11/2015,New York,Technology,Machines,Canon imageCLASS MF7460 Monochrome Digital Laser Multifunction Copier,3991.98
320,04/11/2015,New York,Technology,Phones,Panasonic Kx-TS550,275.94
321,04/11/2015,New York,Technology,Accessories,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,360
322,04/11/2015,New York,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",43.57
323,19/09/2015,California,Office Supplies,Fasteners,OIC Binder Clips,7.16
324,23/04/2017,California,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers,251.52
325,23/04/2017,California,Technology,Accessories,Logitech Wireless Headset h800,99.99
326,03/11/2018,Tennessee,Furniture,Furnishings,Telescoping Adjustable Floor Lamp,15.992
327,30/08/2017,Pennsylvania,Technology,Phones,Aastra 57i VoIP phone,290.898
328,30/08/2017,Pennsylvania,Office Supplies,Storage,"File Shuttle II and Handi-File, Black",54.224
329,30/08/2017,Pennsylvania,Furniture,Chairs,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,786.744
330,30/08/2017,Pennsylvania,Office Supplies,Labels,Round Specialty Laser Printer Labels,100.24
331,30/08/2017,Pennsylvania,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,37.764
332,25/04/2017,Pennsylvania,Technology,Phones,AT&T 841000 Phone,82.8
333,25/04/2017,Pennsylvania,Office Supplies,Binders,Ibico Recycled Grain-Textured Covers,20.724
334,25/04/2017,Pennsylvania,Office Supplies,Binders,Wilson Jones Custom Binder Spines & Labels,4.896
335,01/09/2016,California,Office Supplies,Binders,Storex Dura Pro Binders,4.752
336,01/09/2016,California,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,959.984
337,01/09/2016,California,Office Supplies,Binders,Avery Non-Stick Binders,14.368
338,12/07/2015,California,Office Supplies,Binders,Tuff Stuff Recycled Round Ring Binders,7.712
339,12/07/2015,California,Furniture,Tables,Hon 5100 Series Wood Tables,698.352
340,22/06/2016,Utah,Office Supplies,Fasteners,"OIC Binder Clips, Mini, 1/4"" Capacity, Black",4.96
341,13/04/2015,Pennsylvania,Office Supplies,Art,Newell 314,17.856
342,13/04/2015,Pennsylvania,Office Supplies,Binders,Fellowes PB200 Plastic Comb Binding Machine,509.97
343,13/04/2015,Pennsylvania,Office Supplies,Fasteners,Staples,30.992
344,13/04/2015,Pennsylvania,Technology,Phones,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",71.928
345,20/12/2016,Texas,Office Supplies,Storage,Fellowes Super Stor/Drawer,88.8
346,15/06/2018,California,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,47.976
347,08/07/2018,Massachusetts,Office Supplies,Art,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",7.56
348,08/07/2018,Massachusetts,Office Supplies,Paper,Easy-staple paper,24.56
349,08/07/2018,Massachusetts,Office Supplies,Art,"BIC Brite Liner Highlighters, Chisel Tip",12.96
350,01/09/2017,New York,Technology,Accessories,Sabrent 4-Port USB 2.0 Hub,6.79
351,01/09/2017,New York,Office Supplies,Paper,Xerox 1881,24.56
352,01/09/2017,New York,Office Supplies,Binders,Acco Hanging Data Binders,3.048
353,01/09/2017,New York,Office Supplies,Paper,Xerox 1881,49.12
354,01/09/2017,New York,Office Supplies,Binders,GBC DocuBind P400 Electric Binding System,4355.168
355,08/04/2017,New York,Furniture,Bookcases,Sauder Barrister Bookcases,388.704
356,08/04/2017,New York,Office Supplies,Envelopes,"#10 Gummed Flap White Envelopes, 100/Box",8.26
357,08/04/2017,New York,Office Supplies,Art,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",17.04
358,08/04/2017,New York,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",34.4
359,23/04/2017,North Carolina,Office Supplies,Paper,Southworth 25% Cotton Linen-Finish Paper & Envelopes,36.24
360,08/03/2018,Georgia,Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector with Phone Protection,647.84
361,08/03/2018,Georgia,Office Supplies,Labels,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",20.7
362,25/09/2018,New York,Office Supplies,Labels,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",20.7
363,25/09/2018,New York,Furniture,Chairs,Global Ergonomic Managers Chair,488.646
364,25/09/2018,New York,Office Supplies,Art,Newell 333,5.56
365,25/09/2018,New York,Furniture,Furnishings,Eldon Wave Desk Accessories,47.12
366,24/09/2015,California,Office Supplies,Storage,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",211.96
367,21/10/2017,Connecticut,Office Supplies,Binders,Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders,23.2
368,21/10/2017,Connecticut,Office Supplies,Supplies,Staple remover,7.36
369,21/10/2017,Connecticut,Office Supplies,Storage,Pizazz Global Quick File,104.79
370,21/10/2017,Connecticut,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",1043.92
371,29/05/2018,Texas,Office Supplies,Paper,Xerox 1930,25.92
372,29/05/2018,Texas,Office Supplies,Storage,File Shuttle I and Handi-File,53.424
373,23/07/2015,Arizona,Office Supplies,Binders,Wilson Jones Custom Binder Spines & Labels,8.16
374,23/07/2015,Arizona,Technology,Accessories,NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,1023.936
375,23/07/2015,Arizona,Office Supplies,Art,Newell 324,9.24
376,23/07/2015,Arizona,Technology,Accessories,Microsoft Natural Keyboard Elite,479.04
377,28/09/2017,Illinois,Office Supplies,Paper,Xerox 1960,99.136
378,27/08/2018,Massachusetts,Furniture,Tables,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",1488.424
379,28/04/2016,Texas,Office Supplies,Appliances,Holmes Odor Grabber,8.652
380,28/04/2016,Texas,Office Supplies,Storage,Akro-Mils 12-Gallon Tote,23.832
381,28/04/2016,Texas,Office Supplies,Binders,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",12.176
382,28/10/2017,California,Office Supplies,Paper,Southworth Structures Collection,50.96
383,28/10/2017,California,Office Supplies,Binders,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",49.536
384,26/06/2016,Michigan,Technology,Accessories,Sony 32GB Class 10 Micro SDHC R40 Memory Card,41.9
385,27/11/2016,Florida,Furniture,Tables,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",375.4575
386,27/11/2016,Florida,Technology,Accessories,Logitech Media Keyboard K200,83.976
387,03/12/2016,Pennsylvania,Technology,Machines,Lexmark MarkNet N8150 Wireless Print Server,482.34
388,03/12/2016,Pennsylvania,Furniture,Furnishings,3M Hangers With Command Adhesive,2.96
389,24/11/2015,Ohio,Office Supplies,Art,Crayola Colored Pencils,2.624
390,11/12/2018,New York,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders",23.36
391,11/12/2018,New York,Technology,Accessories,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,39.98
392,21/09/2015,Washington,Technology,Phones,Nortel Meridian M3904 Professional Digital phone,246.384
393,21/09/2015,Washington,Technology,Copiers,Canon PC1080F Personal Copier,1799.97
394,07/06/2015,Illinois,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders,12.462
395,30/06/2018,Nevada,Office Supplies,Binders,Tuf-Vin Binders,75.792
396,17/10/2018,Rhode Island,Office Supplies,Storage,2300 Heavy-Duty Transfer File Systems by Perma,49.96
397,17/10/2018,Rhode Island,Office Supplies,Paper,Xerox 1958,12.96
398,31/10/2016,Michigan,Office Supplies,Supplies,"Acme 10"" Easy Grip Assistive Scissors",70.12
399,08/09/2017,Texas,Office Supplies,Storage,Super Decoflex Portable Personal File,35.952
400,08/09/2017,Texas,Furniture,Bookcases,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",2396.2656
401,08/09/2017,Texas,Office Supplies,Storage,"Contico 72""H Heavy-Duty Storage System",131.136
402,08/09/2017,Texas,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,57.584
403,24/12/2015,Florida,Office Supplies,Paper,Xerox 1974,9.568
404,16/04/2015,North Carolina,Office Supplies,Art,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",39.072
405,24/12/2018,New York,Office Supplies,Appliances,Staple holder,35.91
406,08/12/2018,California,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,179.95
407,08/12/2018,California,Technology,Copiers,Sharp AL-1530CS Digital Copier,1199.976
408,08/12/2018,California,Office Supplies,Paper,"Wirebound Message Book, 4 per Page",27.15
409,08/12/2018,California,Furniture,Tables,"Bevis Round Conference Table Top, X-Base",1004.024
410,08/12/2018,California,Office Supplies,Paper,"Wirebound Service Call Books, 5 1/2"" x 4""",9.68
411,08/12/2018,California,Office Supplies,Labels,Self-Adhesive Removable Labels,28.35
412,08/12/2018,California,Office Supplies,Paper,Xerox 1908,55.98
413,08/12/2018,California,Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,1336.829
414,08/12/2018,California,Furniture,Chairs,Novimex High-Tech Fabric Mesh Task Chair,113.568
415,03/11/2018,Washington,Office Supplies,Paper,Xerox 191,139.86
416,03/11/2018,Washington,Furniture,Chairs,Global Deluxe Office Fabric Chairs,307.136
417,24/06/2018,California,Office Supplies,Art,Bulldog Vacuum Base Pencil Sharpener,95.92
418,14/04/2017,California,Furniture,Chairs,Bevis Steel Folding Chairs,383.8
419,06/11/2018,Kentucky,Office Supplies,Paper,Xerox 1987,5.78
420,04/03/2018,California,Office Supplies,Art,American Pencil,9.32
421,04/03/2018,California,Office Supplies,Envelopes,"White Envelopes, White Envelopes with Clear Poly Window",15.25
422,22/06/2015,Colorado,Technology,Accessories,KeyTronic 6101 Series - Keyboard - Black,196.752
423,19/10/2018,Massachusetts,Furniture,Furnishings,"Westinghouse Mesh Shade Clip-On Gooseneck Lamp, Black",56.56
424,19/10/2018,Massachusetts,Office Supplies,Storage,Crate-A-Files,32.7
425,21/08/2018,Mississippi,Furniture,Chairs,Hon Multipurpose Stacking Arm Chairs,866.4
426,23/11/2018,Michigan,Furniture,Furnishings,Coloredge Poster Frame,28.4
427,23/11/2018,Michigan,Office Supplies,Binders,GBC VeloBinder Manual Binding System,287.92
428,12/09/2015,New York,Technology,Machines,"Epson WorkForce WF-2530 All-in-One Printer, Copier Scanner",69.99
429,01/10/2018,Texas,Office Supplies,Art,Design Ebony Sketching Pencil,6.672
430,15/04/2017,North Carolina,Office Supplies,Binders,GBC ProClick 150 Presentation Binding System,189.588
431,15/04/2017,North Carolina,Technology,Accessories,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,408.744
432,15/04/2017,North Carolina,Technology,Accessories,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,291.96
433,15/04/2017,North Carolina,Office Supplies,Storage,Woodgrain Magazine Files by Perma,4.768
434,06/06/2017,Massachusetts,Office Supplies,Storage,Letter Size Cart,714.3
435,19/12/2015,Florida,Office Supplies,Binders,Insertable Tab Post Binder Dividers,4.812
436,19/12/2015,Florida,Technology,Accessories,Belkin QODE FastFit Bluetooth Keyboard,247.8
437,12/06/2017,Illinois,Technology,Machines,"Canon Color ImageCLASS MF8580Cdw Wireless Laser All-In-One Printer, Copier, Scanner",1007.979
438,12/06/2017,Illinois,Office Supplies,Paper,Xerox 1908,313.488
439,15/09/2018,Texas,Office Supplies,Paper,Xerox 1897,31.872
440,20/01/2018,New York,Furniture,Chairs,Global Deluxe Steno Chair,207.846
441,05/09/2017,Michigan,Furniture,Furnishings,Aluminum Document Frame,12.22
442,05/09/2017,Michigan,Office Supplies,Storage,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,194.94
443,05/09/2017,Michigan,Office Supplies,Storage,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,70.95
444,05/09/2017,Michigan,Office Supplies,Paper,"Xerox Color Copier Paper, 11"" x 17"", Ream",91.36
445,05/09/2017,Michigan,Furniture,Chairs,Office Star - Ergonomically Designed Knee Chair,242.94
446,05/09/2017,Michigan,Office Supplies,Labels,Avery 520,22.05
447,20/03/2018,Indiana,Furniture,Furnishings,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",2.91
448,01/04/2017,New York,Office Supplies,Art,Newell 345,59.52
449,01/04/2017,New York,Office Supplies,Storage,Fellowes Bankers Box Recycled Super Stor/Drawer,161.94
450,01/04/2017,New York,Office Supplies,Art,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,263.88
451,01/04/2017,New York,Office Supplies,Art,50 Colored Long Pencils,30.48
452,01/04/2017,New York,Office Supplies,Art,Newell 342,9.84
453,01/04/2017,New York,Technology,Phones,Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S,35.12
454,20/10/2018,Ohio,Furniture,Tables,Chromcraft Rectangular Conference Tables,284.364
455,20/10/2018,Ohio,Office Supplies,Storage,Deluxe Rollaway Locking File with Drawer,665.408
456,13/12/2017,Oklahoma,Technology,Accessories,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,63.88
457,12/02/2015,California,Furniture,Chairs,"Global Geo Office Task Chair, Gray",129.568
458,26/09/2017,Illinois,Furniture,Chairs,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,747.558
459,26/09/2017,Illinois,Office Supplies,Envelopes,Staple envelope,8.928
460,15/12/2016,Washington,Office Supplies,Appliances,3M Office Air Cleaner,103.92
461,15/12/2016,Washington,Technology,Accessories,Logitech G700s Rechargeable Gaming Mouse,899.91
462,15/12/2016,Washington,Office Supplies,Binders,Acco D-Ring Binder w/DublLock,51.312
463,22/04/2017,Arizona,Furniture,Furnishings,Eldon Wave Desk Accessories,23.56
464,22/04/2017,Arizona,Furniture,Tables,Bush Advantage Collection Racetrack Conference Table,1272.63
465,22/04/2017,Arizona,Office Supplies,Binders,Poly Designer Cover & Back,28.485
466,22/04/2017,Arizona,Office Supplies,Supplies,Premier Electric Letter Opener,185.376
467,22/04/2017,Arizona,Office Supplies,Appliances,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",78.272
468,17/01/2016,Illinois,Furniture,Furnishings,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,254.744
469,31/03/2018,Texas,Furniture,Bookcases,Bush Mission Pointe Library,205.3328
470,16/12/2017,Illinois,Office Supplies,Binders,Cardinal Hold-It CD Pocket,4.788
471,20/12/2016,New York,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",55.48
472,09/11/2015,California,Office Supplies,Storage,SAFCO Boltless Steel Shelving,340.92
473,09/11/2015,California,Furniture,Bookcases,"Sauder Mission Library with Doors, Fruitwood Finish",222.666
474,09/11/2015,California,Technology,Phones,Samsung Galaxy Note 3,703.968
